;Name;Platform_norm;Year;developer;Global_Sales;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Generation;Console_Type;Company;Name_norm
6579;Jampack: Summer 2003 (RP-T);PlayStation 2;2003;Sony Computer Entertainment America;0.18;0.09;0.07;0.0;0.02;6th Gen;Home Console;Sony;jampack summer 2003 (rp t)
6583;Jaws Unleashed;PlayStation 2;2006;Appaloosa Interactive;0.6;0.5;0.02;0.0;0.08;6th Gen;Home Console;Sony;jaws unleashed
6584;Jaws Unleashed;Xbox;2006;Appaloosa Interactive;0.15;0.11;0.03;0.0;0.01;6th Gen;Home Console;Microsoft;jaws unleashed
6593;Jeopardy!;Nintendo 64;1998;GameTek;0.1;0.08;0.02;0.0;0.0;5th Gen;Home Console;Nintendo;jeopardy!
6595;Jeopardy!;PlayStation;1998;Artech Studios;0.71;0.39;0.27;0.0;0.05;5th Gen;Home Console;Sony;jeopardy!
6596;Jeopardy!;PlayStation 2;2003;Atari;0.48;0.24;0.18;0.0;0.06;6th Gen;Home Console;Sony;jeopardy!
6598;Jeopardy! 2nd Edition;PlayStation;2000;Hasbro Interactive;0.29;0.16;0.11;0.0;0.02;5th Gen;Home Console;Sony;jeopardy! 2nd edition
6599;Jeremy McGrath Supercross 2000;Nintendo 64;2000;Acclaim Entertainment;0.29;0.23;0.06;0.0;0.0;5th Gen;Home Console;Nintendo;jeremy mcgrath supercross 2000
6600;Jeremy McGrath Supercross 2000;PlayStation;2000;Acclaim Entertainment;0.72;0.4;0.27;0.0;0.05;5th Gen;Home Console;Sony;jeremy mcgrath supercross 2000
6601;Jeremy McGrath Supercross 98;PlayStation;1998;Acclaim Entertainment;1.04;0.91;0.1;0.0;0.03;5th Gen;Home Console;Sony;jeremy mcgrath supercross 98
6602;Jeremy McGrath Supercross World;GameCube;2002;Acclaim Entertainment;0.11;0.09;0.02;0.0;0.0;6th Gen;Home Console;Nintendo;jeremy mcgrath supercross world
6603;Jeremy McGrath Supercross World;PlayStation 2;2001;Acclaim Entertainment;0.23;0.11;0.09;0.0;0.03;6th Gen;Home Console;Sony;jeremy mcgrath supercross world
6605;Jersey Devil;PlayStation;1998;Behaviour Interactive Inc.;0.23;0.13;0.09;0.0;0.01;5th Gen;Home Console;Sony;jersey devil
6606;Jet Force Gemini;Nintendo 64;1999;Rare Ltd.;1.15;0.78;0.28;0.07;0.02;5th Gen;Home Console;Nintendo;jet force gemini
6607;Jet Li: Rise to Honor;PlayStation 2;2004;Sony Computer Entertainment America;1.26;0.62;0.48;0.0;0.16;6th Gen;Home Console;Sony;jet li rise to honor
6608;Jet Moto;PlayStation;1996;SingleTrac;1.83;1.33;0.4;0.03;0.07;5th Gen;Home Console;Sony;jet moto
6609;Jet Moto 2;PlayStation;1997;SingleTrac;1.93;1.41;0.42;0.03;0.07;5th Gen;Home Console;Sony;jet moto 2
6610;Jet Moto 3;PlayStation;1999;Pacific Coast Power & Light;0.74;0.41;0.28;0.0;0.05;5th Gen;Home Console;Sony;jet moto 3
6611;Jet X20;PlayStation 2;2002;Killer Game;0.23;0.11;0.09;0.0;0.03;6th Gen;Home Console;Sony;jet x20
6613;Jewel Legends: Tree of Life;Nintendo DS;2011;Rising Star Games;0.06;0.0;0.05;0.0;0.01;7th Gen;Handheld;Nintendo;jewel legends tree of life
6614;Jewel Link Chronicles: Legend of Athena;Nintendo DS;2011;Avanquest Software;0.07;0.0;0.06;0.0;0.01;7th Gen;Handheld;Nintendo;jewel link chronicles legend of athena
6615;Jewel Link Chronicles: Mountains of Madness;Nintendo DS;2012;Avanquest Software;0.06;0.0;0.05;0.0;0.01;7th Gen;Handheld;Nintendo;jewel link chronicles mountains of madness
6618;Jewel Master Egypt;Nintendo DS;2009;Storm City Games;0.53;0.21;0.27;0.0;0.05;7th Gen;Handheld;Nintendo;jewel master egypt
6619;Jewel Master: Cradle Of Rome 2;Nintendo DS;2011;Rising Star Games;0.02;0.0;0.02;0.0;0.0;7th Gen;Handheld;Nintendo;jewel master cradle of rome 2
6621;Jewel Master: Cradle of Persia;Nintendo DS;2014;Rising Star Games;0.05;0.0;0.05;0.0;0.0;7th Gen;Handheld;Nintendo;jewel master cradle of persia
6622;Jewel Master: Cradle of Persia;Nintendo DS;2012;;0.06;0.0;0.05;0.0;0.01;7th Gen;Handheld;Nintendo;jewel master cradle of persia
6624;Jewel Match;Nintendo DS;2011;PlayV;0.18;0.05;0.11;0.0;0.02;7th Gen;Handheld;Nintendo;jewel match
6625;Jewel Match;Nintendo DS;2010;;0.19;0.05;0.12;0.0;0.02;7th Gen;Handheld;Nintendo;jewel match
6626;Jewel Match 2;Nintendo DS;2012;;0.02;0.0;0.02;0.0;0.0;7th Gen;Handheld;Nintendo;jewel match 2
6628;Jewel Quest 5: The Sleepless Star;Nintendo DS;2013;Engine Software;0.02;0.0;0.02;0.0;0.0;7th Gen;Handheld;Nintendo;jewel quest 5 the sleepless star
6629;Jewel Quest IV: Heritage;Nintendo DS;2011;iWin;0.06;0.0;0.05;0.0;0.01;7th Gen;Handheld;Nintendo;jewel quest iv heritage
6630;Jewel Quest Mysteries;Nintendo DS;2009;Activision;0.04;0.03;0.01;0.0;0.0;7th Gen;Handheld;Nintendo;jewel quest mysteries
6631;Jewel Quest Mysteries 2: Trail of the Midnight Heart;Nintendo DS;2011;Licensed 4U;0.04;0.0;0.04;0.0;0.0;7th Gen;Handheld;Nintendo;jewel quest mysteries 2 trail of the midnight heart
6632;Jewel Quest Mysteries: Curse of the Emerald Tear;Nintendo DS;2010;TBD;0.29;0.0;0.25;0.0;0.04;7th Gen;Handheld;Nintendo;jewel quest mysteries curse of the emerald tear
6633;Jewel Quest Solitaire;Nintendo DS;2011;Avanquest Software;0.14;0.0;0.13;0.0;0.01;7th Gen;Handheld;Nintendo;jewel quest solitaire
6634;Jewel Quest Solitaire;Nintendo DS;2009;;0.16;0.0;0.14;0.0;0.02;7th Gen;Handheld;Nintendo;jewel quest solitaire
6636;Jewel Quest: Expeditions;Nintendo DS;2007;iWin, Inc.;0.21;0.03;0.17;0.0;0.01;7th Gen;Handheld;Nintendo;jewel quest expeditions
6637;Jewel Time Deluxe;Nintendo DS;2011;O-Games;0.08;0.04;0.03;0.0;0.01;7th Gen;Handheld;Nintendo;jewel time deluxe
6638;Jewels of the Ages;Nintendo DS;2011;City Interactive;0.06;0.03;0.02;0.0;0.01;7th Gen;Handheld;Nintendo;jewels of the ages
6639;Jewels of the Tropical Lost Island;Nintendo DS;2010;TBA;0.23;0.11;0.1;0.0;0.02;7th Gen;Handheld;Nintendo;jewels of the tropical lost island
6642;Jig-A-Pix: Wild World;Nintendo DS;2009;;0.04;0.03;0.01;0.0;0.0;7th Gen;Handheld;Nintendo;jig a pix wild world
6718;Jillian Michaels Fitness Ultimatum 2010;Wii;2009;Collision Studios;0.56;0.51;0.01;0.0;0.04;7th Gen;Home Console;Nintendo;jillian michaels fitness ultimatum 2010
6720;Jillian Michaels' Fitness Adventure;Xbox 360;2011;n-Space;0.21;0.17;0.02;0.0;0.02;7th Gen;Home Console;Microsoft;jillian michaels fitness adventure
6721;Jillian Michaels' Fitness Ultimatum 2009;Wii;2008;3G Studios;1.27;0.96;0.2;0.0;0.11;7th Gen;Home Console;Nintendo;jillian michaels fitness ultimatum 2009
6725;Jimmy Neutron: Boy Genius;GameCube;2002;Big Sky Software;0.09;0.07;0.02;0.0;0.0;6th Gen;Home Console;Nintendo;jimmy neutron boy genius
6726;Jimmy Neutron: Boy Genius;PlayStation 2;2002;Big Sky Software;0.41;0.2;0.16;0.0;0.05;6th Gen;Home Console;Sony;jimmy neutron boy genius
6749;JoJo's Bizarre Adventure: All Star Battle;PlayStation 3;2013;;0.58;0.05;0.02;0.5;0.01;7th Gen;Home Console;Sony;jojos bizarre adventure all star battle
6754;John Daly's ProStroke Golf;PlayStation 3;2010;Gusto Games;0.12;0.09;0.02;0.0;0.01;7th Gen;Home Console;Sony;john dalys prostroke golf
6756;John Deere: Harvest in the Heartland;Nintendo DS;2007;Black Lantern Studios;0.29;0.23;0.04;0.0;0.02;7th Gen;Handheld;Nintendo;john deere harvest in the heartland
6757;Johnny Bazookatone;PlayStation;1996;Arc Developments;0.05;0.03;0.02;0.0;0.0;5th Gen;Home Console;Sony;johnny bazookatone
6762;Jojo's Bizarre Adventure;PlayStation;2000;Capcom;0.02;0.01;0.01;0.0;0.0;5th Gen;Home Console;Sony;jojos bizarre adventure
6763;Jojo's Bizarre Adventure;PlayStation 3;2012;Unknown;0.01;0.0;0.01;0.0;0.0;7th Gen;Home Console;Sony;jojos bizarre adventure
6767;Jonah Lomu Rugby Challenge;Xbox 360;2011;Sidhe Interactive;0.31;0.09;0.19;0.0;0.03;7th Gen;Home Console;Microsoft;jonah lomu rugby challenge
6769;Jonny Moseley Mad Trix;PlayStation 2;2001;3DO;0.14;0.07;0.05;0.0;0.02;6th Gen;Home Console;Sony;jonny moseley mad trix
6770;Journey;PlayStation 3;2012;;0.25;0.04;0.15;0.0;0.06;7th Gen;Home Console;Sony;journey
6772;Judge Dredd;PlayStation;1998;Gremlin Interactive;0.05;0.03;0.02;0.0;0.0;5th Gen;Home Console;Sony;judge dredd
6773;Judge Dredd: Dredd Vs Death;PlayStation 2;2005;Rebellion Developments;0.02;0.01;0.01;0.0;0.0;6th Gen;Home Console;Sony;judge dredd dredd vs death
6779;Juiced;PlayStation 2;2005;Juice Games;0.53;0.26;0.2;0.0;0.07;6th Gen;Home Console;Sony;juiced
6780;Juiced;Xbox;2005;Juice Games;0.18;0.13;0.04;0.0;0.01;6th Gen;Home Console;Microsoft;juiced
6782;Juiced 2: Hot Import Nights;PlayStation 2;2007;Juice Games;0.4;0.19;0.15;0.01;0.05;6th Gen;Home Console;Sony;juiced 2 hot import nights
6783;Juiced 2: Hot Import Nights;PlayStation 3;2007;Juice Games;0.25;0.18;0.04;0.01;0.02;7th Gen;Home Console;Sony;juiced 2 hot import nights
6784;Juiced 2: Hot Import Nights;PlayStation Portable;2007;Juice Games;0.37;0.06;0.2;0.0;0.11;6th Gen;Handheld;Sony;juiced 2 hot import nights
6785;Juiced 2: Hot Import Nights;Xbox 360;2007;Juice Games;0.63;0.22;0.34;0.0;0.07;7th Gen;Home Console;Microsoft;juiced 2 hot import nights
6786;Juiced: Eliminator;PlayStation Portable;2006;Juice Games;0.43;0.11;0.2;0.0;0.12;6th Gen;Handheld;Sony;juiced eliminator
6792;Jumper: Griffin's Story;PlayStation 2;2008;Collision Studios;0.07;0.03;0.03;0.0;0.01;6th Gen;Home Console;Sony;jumper griffins story
6795;Jumping Flash!;PlayStation;1995;Exact;0.31;0.05;0.03;0.21;0.02;5th Gen;Home Console;Sony;jumping flash!
6796;Jumping Flash! 2;PlayStation;1996;Exact;0.25;0.05;0.03;0.15;0.02;5th Gen;Home Console;Sony;jumping flash! 2
6799;Junior Brain Trainer;Nintendo DS;2009;Sanuk Games;1.03;0.23;0.71;0.0;0.09;7th Gen;Handheld;Nintendo;junior brain trainer
6800;Junior Brain Trainer;Nintendo DS;2008;;1.07;0.23;0.74;0.0;0.1;7th Gen;Handheld;Nintendo;junior brain trainer
6801;Junior Brain Trainer 2;Nintendo DS;2011;Sanuk Games;0.28;0.04;0.21;0.0;0.03;7th Gen;Handheld;Nintendo;junior brain trainer 2
6802;Junior Brain Trainer 2;Nintendo DS;2010;;0.29;0.04;0.21;0.0;0.04;7th Gen;Handheld;Nintendo;junior brain trainer 2
6803;Junior Classic Books & Fairytales;Nintendo DS;2010;Navarre Corp;0.08;0.06;0.01;0.0;0.01;7th Gen;Handheld;Nintendo;junior classic books & fairytales
6804;Junior Classic Games;Nintendo DS;2009;Uacari;0.38;0.26;0.09;0.0;0.03;7th Gen;Handheld;Nintendo;junior classic games
6806;Junior Mystery Quest;Nintendo DS;2011;Navarre Corp;0.09;0.07;0.01;0.0;0.01;7th Gen;Handheld;Nintendo;junior mystery quest
6808;Jupiter Strike;PlayStation;1995;Taito Corporation;0.11;0.06;0.04;0.0;0.01;5th Gen;Home Console;Sony;jupiter strike
6809;Jurassic Park: Operation Genesis;PlayStation 2;2003;Blue Tongue;0.26;0.13;0.1;0.0;0.03;6th Gen;Home Console;Sony;jurassic park operation genesis
6810;Jurassic Park: Operation Genesis;Xbox;2003;Blue Tongue;0.06;0.05;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;jurassic park operation genesis
6812;Jurassic World Evolution;PlayStation 4;2018;Frontier Developments;0.47;0.14;0.25;0.0;0.08;8th Gen;Home Console;Sony;jurassic world evolution
6813;Jurassic World Evolution;Xbox One;2018;Frontier Developments;0.26;0.15;0.09;0.0;0.02;8th Gen;Home Console;Microsoft;jurassic world evolution
6814;Jurassic: The Hunted;PlayStation 2;2009;Activision;0.15;0.07;0.06;0.0;0.02;6th Gen;Home Console;Sony;jurassic the hunted
6818;Just Cause;PlayStation 2;2006;Avalanche Studios;0.02;0.01;0.01;0.0;0.0;6th Gen;Home Console;Sony;just cause
6820;Just Cause;Xbox 360;2006;Avalanche Studios;0.15;0.1;0.03;0.01;0.01;7th Gen;Home Console;Microsoft;just cause
6821;Just Cause 2;PlayStation 3;2010;Avalanche Studios;1.75;0.45;0.92;0.06;0.32;7th Gen;Home Console;Sony;just cause 2
6822;Just Cause 2;Xbox 360;2010;Avalanche Studios;1.61;0.59;0.83;0.02;0.17;7th Gen;Home Console;Microsoft;just cause 2
6823;Just Cause 3;PlayStation 4;2015;Avalanche Studios;1.99;0.53;1.07;0.09;0.3;8th Gen;Home Console;Sony;just cause 3
6824;Just Cause 3;Xbox One;2015;Avalanche Studios;1.02;0.52;0.41;0.0;0.09;8th Gen;Home Console;Microsoft;just cause 3
6825;Just Cause 4;PlayStation 4;2018;Avalanche Studios;0.56;0.18;0.26;0.03;0.09;8th Gen;Home Console;Sony;just cause 4
6826;Just Cause 4;Xbox One;2018;Avalanche Studios;0.29;0.17;0.09;0.0;0.03;8th Gen;Home Console;Microsoft;just cause 4
6827;Just Dance;Wii;2009;Ubisoft Paris;7.27;3.51;3.03;0.0;0.73;7th Gen;Home Console;Nintendo;just dance
6828;Just Dance 2;Wii;2010;Ubisoft Paris;9.52;5.84;2.89;0.01;0.78;7th Gen;Home Console;Nintendo;just dance 2
6829;Just Dance 2014;PlayStation 3;2013;Ubisoft Paris;0.39;0.17;0.15;0.0;0.07;7th Gen;Home Console;Sony;just dance 2014
6830;Just Dance 2014;PlayStation 4;2013;Ubisoft Paris;0.47;0.21;0.18;0.0;0.08;8th Gen;Home Console;Sony;just dance 2014
6831;Just Dance 2014;Wii;2013;Ubisoft Paris;3.9;1.91;1.66;0.0;0.33;7th Gen;Home Console;Nintendo;just dance 2014
6832;Just Dance 2014;Wii U;2013;Ubisoft Paris;0.65;0.34;0.25;0.0;0.06;8th Gen;Home Console;Nintendo;just dance 2014
6833;Just Dance 2014;Xbox 360;2013;Ubisoft Paris;1.03;0.75;0.18;0.0;0.1;7th Gen;Home Console;Microsoft;just dance 2014
6834;Just Dance 2014;Xbox One;2013;Ubisoft Paris;0.47;0.31;0.12;0.0;0.04;8th Gen;Home Console;Microsoft;just dance 2014
6835;Just Dance 2015;PlayStation 3;2014;Ubisoft Paris;0.28;0.15;0.08;0.0;0.05;7th Gen;Home Console;Sony;just dance 2015
6836;Just Dance 2015;PlayStation 4;2014;Ubisoft Paris;0.41;0.21;0.13;0.0;0.07;8th Gen;Home Console;Sony;just dance 2015
6837;Just Dance 2015;Wii;2014;Ubisoft Paris;2.09;1.0;0.91;0.0;0.18;7th Gen;Home Console;Nintendo;just dance 2015
6838;Just Dance 2015;Wii U;2014;Ubisoft Paris;0.76;0.4;0.29;0.0;0.07;8th Gen;Home Console;Nintendo;just dance 2015
6839;Just Dance 2015;Xbox 360;2014;Ubisoft Paris;0.61;0.42;0.13;0.0;0.06;7th Gen;Home Console;Microsoft;just dance 2015
6840;Just Dance 2015;Xbox One;2014;Ubisoft Paris;0.54;0.36;0.13;0.0;0.05;8th Gen;Home Console;Microsoft;just dance 2015
6841;Just Dance 2016;PlayStation 3;2015;Ubisoft Paris;0.22;0.12;0.06;0.0;0.04;7th Gen;Home Console;Sony;just dance 2016
6842;Just Dance 2016;PlayStation 4;2015;Ubisoft Paris;0.39;0.19;0.13;0.0;0.07;8th Gen;Home Console;Sony;just dance 2016
6843;Just Dance 2016;Wii;2015;Ubisoft Paris;1.1;0.43;0.58;0.0;0.09;7th Gen;Home Console;Nintendo;just dance 2016
6844;Just Dance 2016;Wii U;2015;Ubisoft Paris;0.59;0.29;0.25;0.0;0.05;8th Gen;Home Console;Nintendo;just dance 2016
6845;Just Dance 2016;Xbox 360;2015;Ubisoft Paris;0.36;0.26;0.06;0.0;0.04;7th Gen;Home Console;Microsoft;just dance 2016
6846;Just Dance 2016;Xbox One;2015;Ubisoft Paris;0.38;0.3;0.04;0.0;0.04;8th Gen;Home Console;Microsoft;just dance 2016
6847;Just Dance 2017;PlayStation 3;2016;Ubisoft Paris;0.13;0.05;0.06;0.0;0.02;7th Gen;Home Console;Sony;just dance 2017
6848;Just Dance 2017;PlayStation 4;2016;Ubisoft Paris;0.24;0.08;0.12;0.0;0.04;8th Gen;Home Console;Sony;just dance 2017
6849;Just Dance 2017;Switch;2017;Ubisoft Paris;0.29;0.07;0.2;0.0;0.02;8th Gen;Hybrid;Nintendo;just dance 2017
6850;Just Dance 2017;Wii;2016;Ubisoft Paris;0.99;0.4;0.51;0.0;0.08;7th Gen;Home Console;Nintendo;just dance 2017
6851;Just Dance 2017;Wii U;2016;Ubisoft Paris;0.44;0.19;0.21;0.0;0.04;8th Gen;Home Console;Nintendo;just dance 2017
6852;Just Dance 2017;Xbox 360;2016;Ubisoft Paris;0.29;0.19;0.07;0.0;0.03;7th Gen;Home Console;Microsoft;just dance 2017
6853;Just Dance 2017;Xbox One;2016;Ubisoft Paris;0.33;0.25;0.05;0.0;0.03;8th Gen;Home Console;Microsoft;just dance 2017
6854;Just Dance 2018;PlayStation 3;2017;Ubisoft Paris;0.06;0.02;0.03;0.0;0.01;7th Gen;Home Console;Sony;just dance 2018
6855;Just Dance 2018;PlayStation 4;2017;Ubisoft Paris;0.3;0.1;0.15;0.0;0.05;8th Gen;Home Console;Sony;just dance 2018
6856;Just Dance 2018;Switch;2017;Ubisoft Paris;0.76;0.3;0.4;0.0;0.06;8th Gen;Hybrid;Nintendo;just dance 2018
6857;Just Dance 2018;Wii;2017;Ubisoft Paris;0.39;0.14;0.22;0.0;0.03;7th Gen;Home Console;Nintendo;just dance 2018
6858;Just Dance 2018;Wii U;2017;Ubisoft Paris;0.17;0.07;0.09;0.0;0.01;8th Gen;Home Console;Nintendo;just dance 2018
6859;Just Dance 2018;Xbox 360;2017;Ubisoft Paris;0.1;0.06;0.03;0.0;0.01;7th Gen;Home Console;Microsoft;just dance 2018
6860;Just Dance 2018;Xbox One;2017;Ubisoft Paris;0.21;0.15;0.04;0.0;0.02;8th Gen;Home Console;Microsoft;just dance 2018
6861;Just Dance 2019;PlayStation 4;2018;Ubisoft Paris;0.17;0.11;0.03;0.0;0.03;8th Gen;Home Console;Sony;just dance 2019
6862;Just Dance 2019;Switch;2018;Ubisoft Paris;0.76;0.43;0.26;0.0;0.07;8th Gen;Hybrid;Nintendo;just dance 2019
6863;Just Dance 2019;Wii;2018;Ubisoft Paris;0.24;0.1;0.12;0.0;0.02;7th Gen;Home Console;Nintendo;just dance 2019
6864;Just Dance 2019;Wii U;2018;Ubisoft Paris;0.1;0.06;0.03;0.0;0.01;8th Gen;Home Console;Nintendo;just dance 2019
6865;Just Dance 2019;Xbox 360;2018;Ubisoft Paris;0.07;0.05;0.01;0.0;0.01;7th Gen;Home Console;Microsoft;just dance 2019
6866;Just Dance 2019;Xbox One;2018;Ubisoft Paris;0.16;0.13;0.01;0.0;0.02;8th Gen;Home Console;Microsoft;just dance 2019
6867;Just Dance 2: Extra Songs;Wii;2011;Ubisoft Paris;0.2;0.0;0.17;0.0;0.03;7th Gen;Home Console;Nintendo;just dance 2 extra songs
6868;Just Dance 3;PlayStation 3;2011;Ubisoft Paris;0.64;0.34;0.21;0.0;0.09;7th Gen;Home Console;Sony;just dance 3
6869;Just Dance 3;Wii;2011;Ubisoft Paris;10.27;6.05;3.15;0.0;1.07;7th Gen;Home Console;Nintendo;just dance 3
6870;Just Dance 3;Xbox 360;2011;Ubisoft Paris;2.02;1.47;0.39;0.0;0.16;7th Gen;Home Console;Microsoft;just dance 3
6871;Just Dance 4;PlayStation 3;2012;Ubisoft;0.45;0.26;0.11;0.0;0.08;7th Gen;Home Console;Sony;just dance 4
6872;Just Dance 4;Wii;2012;Ubisoft;6.88;4.05;2.21;0.0;0.62;7th Gen;Home Console;Nintendo;just dance 4
6873;Just Dance 4;Wii U;2012;Ubisoft;0.38;0.21;0.14;0.0;0.03;8th Gen;Home Console;Nintendo;just dance 4
6874;Just Dance 4;Xbox 360;2012;Ubisoft;1.21;0.9;0.19;0.0;0.12;7th Gen;Home Console;Microsoft;just dance 4
6875;Just Dance Kids;Wii;2010;Ubisoft Paris;2.25;1.52;0.54;0.0;0.19;7th Gen;Home Console;Nintendo;just dance kids
6876;Just Dance Kids 2;PlayStation 3;2011;Ubisoft;0.24;0.1;0.1;0.0;0.04;7th Gen;Home Console;Sony;just dance kids 2
6878;Just Dance Kids 2;Xbox 360;2011;Ubisoft;0.4;0.29;0.08;0.0;0.03;7th Gen;Home Console;Microsoft;just dance kids 2
6882;Just Dance: Disney Party;Wii;2012;Land Ho!;0.15;0.03;0.11;0.0;0.01;7th Gen;Home Console;Nintendo;just dance disney party
6883;Just Dance: Disney Party;Xbox 360;2012;Land Ho!;0.17;0.13;0.02;0.0;0.02;7th Gen;Home Console;Microsoft;just dance disney party
6884;Just Dance: Disney Party 2;Wii;2015;Ubisoft San Francisco;0.01;0.0;0.01;0.0;0.0;7th Gen;Home Console;Nintendo;just dance disney party 2
6885;Just Dance: Disney Party 2;Wii U;2015;Ubisoft San Francisco;0.09;0.07;0.01;0.0;0.01;8th Gen;Home Console;Nintendo;just dance disney party 2
6886;Just Dance: Disney Party 2;Xbox 360;2015;Ubisoft San Francisco;0.08;0.06;0.01;0.0;0.01;7th Gen;Home Console;Microsoft;just dance disney party 2
6887;Just Dance: Disney Party 2;Xbox One;2015;Ubisoft San Francisco;0.08;0.06;0.01;0.0;0.01;8th Gen;Home Console;Microsoft;just dance disney party 2
6888;Just Dance: Greatest Hits;Wii;2012;Ubisoft Paris;0.2;0.14;0.04;0.0;0.02;7th Gen;Home Console;Nintendo;just dance greatest hits
6895;Just Sing!;Nintendo DS;2009;;0.16;0.14;0.01;0.0;0.01;7th Gen;Handheld;Nintendo;just sing!
6896;Just Sing! Vol. 2;Nintendo DS;2011;Engine Software;0.04;0.0;0.04;0.0;0.0;7th Gen;Handheld;Nintendo;just sing! vol. 2
6898;Justice League Heroes;PlayStation Portable;2006;Snowblind Studios;0.23;0.2;0.01;0.0;0.02;6th Gen;Handheld;Sony;justice league heroes
6905;K-1 Grand Prix;PlayStation;2000;Xing Entertainment;0.02;0.01;0.01;0.0;0.0;5th Gen;Home Console;Sony;k 1 grand prix
6906;K-1 Revenge;PlayStation;1999;Xing Entertainment;0.25;0.04;0.03;0.16;0.02;5th Gen;Home Console;Sony;k 1 revenge
6907;K-1 World Grand Prix;PlayStation 2;2003;Konami;0.18;0.04;0.03;0.1;0.01;6th Gen;Home Console;Sony;k 1 world grand prix
6910;KISS Pinball;PlayStation;2001;Take-Two Interactive;0.31;0.17;0.12;0.0;0.02;5th Gen;Home Console;Sony;kiss pinball
6913;KORG DS-10 Synthesizer;Nintendo DS;2008;AQ Interactive;0.22;0.19;0.01;0.0;0.02;7th Gen;Handheld;Nintendo;korg ds 10 synthesizer
6917;Kabuki Warriors;Xbox;2001;Light Weight;0.06;0.05;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;kabuki warriors
6921;Kagero: Deception II;PlayStation;1998;Tecmo;0.29;0.03;0.02;0.22;0.02;5th Gen;Home Console;Sony;kagero deception ii
6934;Kakuto Chojin;Xbox;2002;DreamFactory;0.05;0.04;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;kakuto chojin
6965;Kameo: Elements of Power;Xbox 360;2005;Rare Ltd.;0.34;0.28;0.03;0.0;0.03;7th Gen;Home Console;Microsoft;kameo elements of power
6976;Kane & Lynch 2: Dog Days;PlayStation 3;2010;IO Interactive;0.6;0.17;0.28;0.05;0.1;7th Gen;Home Console;Sony;kane & lynch 2 dog days
6977;Kane & Lynch 2: Dog Days;Xbox 360;2010;IO Interactive;0.49;0.2;0.23;0.01;0.05;7th Gen;Home Console;Microsoft;kane & lynch 2 dog days
6978;Kane & Lynch: Dead Men;PlayStation 3;2007;IO Interactive;0.75;0.29;0.32;0.01;0.13;7th Gen;Home Console;Sony;kane & lynch dead men
6979;Kane & Lynch: Dead Men;Xbox 360;2007;IO Interactive;0.76;0.36;0.31;0.01;0.08;7th Gen;Home Console;Microsoft;kane & lynch dead men
6991;Kao the Kangaroo Round 2;PlayStation 2;2006;Tate Interactive;0.02;0.01;0.01;0.0;0.0;6th Gen;Home Console;Sony;kao the kangaroo round 2
6996;Karaoke Revolution;PlayStation 2;2003;Harmonix Music Systems;0.34;0.17;0.13;0.0;0.04;6th Gen;Home Console;Sony;karaoke revolution
6997;Karaoke Revolution;PlayStation 3;2009;Blitz Games;0.11;0.07;0.03;0.0;0.01;7th Gen;Home Console;Sony;karaoke revolution
6998;Karaoke Revolution;Wii;2009;Blitz Games;0.44;0.24;0.16;0.0;0.04;7th Gen;Home Console;Nintendo;karaoke revolution
6999;Karaoke Revolution;Xbox;2004;Secret Level;0.08;0.06;0.02;0.0;0.0;6th Gen;Home Console;Microsoft;karaoke revolution
7001;Karaoke Revolution Glee;Wii;2010;Blitz Games;0.82;0.51;0.24;0.0;0.07;7th Gen;Home Console;Nintendo;karaoke revolution glee
7002;Karaoke Revolution Glee 2: Road to Regionals;Wii;2011;Blitz Games;0.22;0.14;0.06;0.0;0.02;7th Gen;Home Console;Nintendo;karaoke revolution glee 2 road to regionals
7003;Karaoke Revolution Glee: Volume 3;Wii;2011;Hijinx Studios;0.29;0.23;0.04;0.0;0.02;7th Gen;Home Console;Nintendo;karaoke revolution glee volume 3
7005;Karaoke Revolution Party;GameCube;2005;Harmonix Music Systems;0.06;0.05;0.01;0.0;0.0;6th Gen;Home Console;Nintendo;karaoke revolution party
7006;Karaoke Revolution Party;PlayStation 2;2005;Harmonix Music Systems;0.31;0.15;0.12;0.0;0.04;6th Gen;Home Console;Sony;karaoke revolution party
7007;Karaoke Revolution Party;Xbox;2005;Harmonix Music Systems;0.06;0.05;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;karaoke revolution party
7008;Karaoke Revolution Presents American Idol Encore;PlayStation 2;2008;Blitz Games;0.39;0.19;0.15;0.0;0.05;6th Gen;Home Console;Sony;karaoke revolution presents american idol encore
7015;Karaoke Revolution Volume 2;PlayStation 2;2004;Harmonix Music Systems;0.23;0.11;0.09;0.0;0.03;6th Gen;Home Console;Sony;karaoke revolution volume 2
7016;Karaoke Revolution Volume 3;PlayStation 2;2004;Harmonix Music Systems;0.32;0.16;0.12;0.0;0.04;6th Gen;Home Console;Sony;karaoke revolution volume 3
7017;Kart Racer;Wii;2009;Brain in a Jar;0.04;0.03;0.01;0.0;0.0;7th Gen;Home Console;Nintendo;kart racer
7018;Kartia: The Word of Fate;PlayStation;1998;Atlus Co.;0.21;0.05;0.03;0.12;0.01;5th Gen;Home Console;Sony;kartia the word of fate
7020;Katamari Damacy;PlayStation 2;2004;Namco;0.74;0.47;0.02;0.17;0.08;6th Gen;Home Console;Sony;katamari damacy
